STN;YYYYMMDD;DDVEC;FHVEC;FG;FHX;FHXH;FHN;FHNH;FXX;FXXH;TG;TN;TNH;TX;TXH;T10N;T10NH;SQ;SP;Q;DR;RH;RHX;RHXH;PG;PX;PXH;PN;PNH;VVN;VVNH;VVX;VVXH;NG;UG;UX;UXH;UN;UNH;EV24
290;20150119;302;6;12;20;1;0;5;40;1;9;2;24;21;1;3;24;0;0;124;45;6;2;9;10122;10130;2;10115;15;18;8;64;1;8;94;98;17;85;1;1
290;20150120;204;11;15;30;13;10;1;40;13;6;-5;24;20;14;-19;24;6;7;192;0;0;0;1;10127;10138;21;10114;5;17;2;65;23;8;89;97;3;80;15;2
290;20150121;91;23;25;50;24;10;3;70;23;-10;-26;8;17;15;-44;6;25;30;312;0;0;0;1;10140;10159;24;10127;4;42;23;67;1;4;79;87;23;65;15;3
290;20150122;44;40;41;60;7;10;24;90;6;-11;-36;24;4;17;-59;24;0;0;98;0;-1;-1;12;10198;10244;24;10160;1;20;24;59;18;7;85;94;24;81;19;1
290;20150123;153;13;26;50;22;10;4;90;22;-14;-31;1;2;14;-41;6;0;0;201;0;0;0;1;10257;10272;10;10226;24;2;2;59;14;8;87;98;1;76;12;2
290;20150124;229;31;38;60;3;20;17;110;3;5;-15;1;38;14;-34;24;26;30;271;45;66;27;8;10207;10265;24;10168;7;5;8;66;16;6;91;98;8;83;4;3
290;20150125;228;29;30;40;19;20;7;70;22;17;-19;1;33;12;-45;6;9;10;231;2;2;2;24;10274;10290;10;10252;24;10;24;60;4;7;95;98;17;89;12;3
290;20150126;234;34;45;50;7;40;1;140;22;40;26;1;67;16;20;24;0;0;80;94;47;12;9;10191;10248;1;10154;15;14;5;68;24;7;94;98;12;85;24;1
290;20150127;272;33;36;50;12;20;17;100;16;41;16;2;65;13;4;6;16;18;279;17;29;19;16;10208;10219;18;10195;24;56;15;70;1;6;91;95;18;83;13;3
290;20150128;215;63;69;100;13;40;1;180;13;40;20;21;61;13;11;24;0;0;86;51;74;23;17;10031;10184;1;9932;16;18;2;75;13;7;88;97;2;76;24;1
290;20150129;211;51;55;80;5;20;20;150;15;12;2;5;32;15;1;24;1;1;173;83;110;12;17;9825;9935;1;9712;24;18;24;74;2;7;90;97;20;75;1;2
290;20150130;230;31;38;50;6;20;1;90;7;6;0;6;20;12;-8;18;25;28;410;95;69;15;24;9752;9770;18;9709;1;9;23;61;12;7;95;98;1;90;12;4
290;20150131;227;33;34;50;3;20;16;90;13;11;-8;22;27;13;-33;24;37;41;447;3;2;2;1;9813;9857;24;9761;1;21;6;64;19;6;93;96;1;87;12;5
310;20150101;202;97;98;140;20;70;1;180;24;39;22;5;57;24;14;6;39;49;292;2;1;1;24;10308;10351;4;10230;24;59;1;69;12;5;79;86;1;73;15;4
310;20150102;257;83;98;150;1;60;11;200;2;78;51;24;100;7;44;24;42;53;336;4;2;2;2;10279;10332;20;10211;5;56;5;72;10;5;75;96;7;56;17;5
310;20150103;220;29;50;90;9;20;17;130;9;45;31;17;68;24;18;24;0;0;73;71;100;41;15;10241;10320;1;10165;14;34;16;70;21;8;90;98;16;83;6;1
310;20150104;261;32;43;60;16;30;6;80;2;49;24;24;70;12;15;24;67;84;427;0;0;0;1;10345;10365;17;10290;1;50;23;75;4;1;81;92;23;68;11;5
310;20150105;198;60;62;80;10;40;19;100;4;26;9;24;43;17;10;6;0;0;115;0;0;0;1;10309;10359;1;10266;24;4;8;62;17;7;92;98;8;87;16;1
310;20150106;205;43;59;90;17;30;24;120;18;21;-12;8;72;20;-11;12;0;0;133;9;4;3;18;10226;10257;24;10203;17;1;3;70;20;7;94;100;12;81;20;2
310;20150107;203;73;77;110;18;30;4;140;21;46;29;8;68;14;19;12;60;74;375;16;14;9;22;10260;10281;10;10225;23;29;22;72;13;5;88;94;6;79;13;5
310;20150108;225;73;90;120;2;50;15;170;2;67;55;24;81;12;47;24;0;0;42;75;166;39;11;10216;10271;21;10166;13;18;10;68;17;7;92;97;9;86;1;1
310;20150109;234;144;149;210;20;80;1;280;19;93;58;1;119;19;52;6;0;0;95;37;15;6;16;10176;10258;1;10131;19;35;16;61;1;8;90;96;9;86;14;1
310;20150110;256;142;152;230;13;80;18;300;5;94;62;24;120;12;52;24;7;9;155;4;12;12;14;10133;10175;21;10082;12;50;1;77;17;6;75;92;1;52;21;2
310;20150111;267;124;127;150;9;100;1;220;9;69;58;8;85;21;51;6;43;53;361;0;-1;-1;20;10197;10224;17;10157;3;58;17;69;9;6;71;83;24;64;1;5
310;20150112;213;127;128;150;11;100;3;210;12;83;69;4;99;15;66;6;0;0;95;86;47;15;24;10132;10192;1;10079;24;28;21;68;14;8;87;95;18;76;12;1
310;20150113;219;103;107;130;1;70;11;210;22;78;43;23;97;2;42;24;0;0;113;157;157;23;8;10043;10070;1;10029;7;30;8;73;17;7;90;95;6;77;17;2
310;20150114;212;98;110;150;24;80;17;210;4;52;28;9;74;24;27;12;25;30;300;5;8;7;4;10074;10111;17;10030;24;65;9;80;14;6;80;93;9;64;14;4
310;20150115;209;131;137;180;8;80;12;250;8;78;57;24;102;9;49;24;5;6;87;86;56;11;10;9957;10010;1;9928;9;56;10;73;24;8;84;94;12;75;9;1
310;20150116;224;60;70;120;1;30;22;150;1;56;42;24;79;14;26;24;42;50;422;12;13;8;19;10051;10110;24;10005;1;50;19;75;20;3;81;91;19;74;24;5
310;20150117;215;60;69;120;19;30;2;180;19;41;25;10;58;14;8;6;70;83;496;0;-1;-1;18;10137;10155;11;10117;1;62;23;81;5;3;76;87;23;64;5;6
310;20150118;200;49;54;90;2;10;19;120;2;30;19;12;38;1;20;18;0;0;97;115;74;13;14;10117;10127;1;10109;14;50;14;66;2;8;92;95;12;84;1;1
310;20150119;95;8;17;30;19;0;11;50;23;29;10;23;61;14;-3;12;48;56;474;6;5;3;24;10123;10131;10;10116;15;1;17;75;13;6;91;100;19;72;16;6
310;20150120;194;34;38;60;20;20;1;80;20;28;10;24;48;14;6;6;52;61;456;0;0;0;1;10121;10130;10;10113;24;57;23;75;17;5;87;93;4;76;17;5
310;20150121;117;49;58;90;9;30;20;100;8;14;-3;24;25;15;-13;24;18;21;301;0;0;0;1;10114;10143;24;10100;6;57;3;64;15;5;79;85;20;73;16;3
310;20150122;44;42;43;60;8;20;23;90;8;-4;-15;8;7;24;-21;12;0;0;138;0;0;0;1;10197;10245;23;10145;1;25;8;58;13;7;86;93;8;80;20;1
310;20150123;161;19;38;90;24;20;6;130;24;5;-16;8;28;14;-30;12;75;86;548;0;0;0;1;10255;10270;9;10220;24;2;21;59;11;2;86;98;20;74;14;6
310;20150124;280;34;73;120;1;30;24;140;1;42;-4;1;66;12;-7;6;60;69;504;42;79;34;4;10230;10295;24;10169;5;16;3;76;12;6;80;96;5;68;12;6
310;20150125;239;45;53;80;14;20;3;90;13;55;36;3;64;16;10;6;2;2;252;0;-1;-1;18;10290;10310;9;10254;24;59;9;65;18;8;86;92;9;82;1;3
310;20150126;280;55;69;90;11;50;24;120;12;68;51;24;88;15;38;24;4;5;169;15;3;2;12;10218;10248;1;10194;12;18;4;75;19;7;88;98;2;71;16;2
310;20150127;273;34;44;70;24;30;7;90;24;58;45;5;75;13;31;6;42;47;471;0;0;0;1;10242;10257;10;10203;24;50;20;70;16;6;86;95;20;76;13;6
310;20150128;239;94;118;160;12;80;1;270;15;59;40;15;75;15;39;18;0;0;82;30;39;21;15;10047;10189;1;9965;14;24;14;77;21;7;80;95;14;52;21;1
310;20150129;239;89;103;150;3;30;21;210;2;43;6;20;62;15;4;24;37;41;415;19;50;32;20;9834;9963;1;9734;19;60;24;75;15;7;80;97;20;71;2;5
310;20150130;271;53;60;90;17;30;7;150;1;38;17;1;52;20;6;12;54;60;518;4;2;1;1;9774;9787;24;9750;1;60;10;80;5;6;79;93;9;69;5;6
310;20150131;252;41;49;70;9;30;14;130;6;35;15;8;58;12;8;12;59;65;647;13;16;13;24;9824;9869;24;9788;1;56;24;75;4;6;84;92;19;71;1;8
319;20150101;196;66;67;100;20;30;1;160;18;31;8;4;51;13;-8;6;60;76;360;0;-1;-1;24;10316;10357;5;10246;24;56;1;79;14;;78;92;2;69;11;4
319;20150102;244;57;67;100;1;40;20;170;2;62;25;22;110;9;13;24;35;44;308;26;21;8;7;10285;10337;22;10222;5;27;6;80;13;;80;98;8;60;14;4
319;20150103;217;24;37;60;9;20;15;110;8;33;13;20;54;24;-1;24;0;0;69;87;103;31;15;10242;10324;1;10161;15;17;15;70;5;;92;98;16;77;5;1
319;20150104;249;25;28;40;1;20;10;60;1;25;1;7;67;13;-20;6;60;75;396;0;0;0;1;10347;10371;21;10292;1;28;20;75;12;;91;98;3;74;14;5
319;20150105;187;31;32;50;7;20;1;80;6;19;-2;24;42;16;-17;6;0;0;186;0;0;0;1;10313;10363;1;10268;24;32;24;70;16;;90;98;24;82;15;2
319;20150106;200;35;40;70;19;20;3;120;19;12;-14;2;57;23;-11;6;2;2;176;7;6;5;18;10230;10260;1;10207;13;2;1;65;22;;96;100;3;91;23;2
319;20150107;202;46;48;70;19;20;8;120;24;39;13;7;71;13;-3;12;63;78;383;9;5;4;23;10266;10287;10;10233;23;57;7;75;12;;88;96;3;75;13;5
319;20150108;219;59;69;90;3;50;16;150;5;69;52;1;96;13;47;24;0;0;39;91;202;47;14;10221;10277;21;10154;13;40;11;69;23;;92;97;14;83;23;1
319;20150109;231;96;100;130;19;70;2;210;20;103;70;1;138;22;64;6;0;0;94;27;23;12;17;10188;10259;2;10149;19;30;9;70;7;;88;96;9;84;14;1
319;20150110;252;94;101;140;8;40;21;220;7;97;38;24;135;1;27;24;5;6;110;16;24;16;14;10144;10180;21;10099;13;46;12;81;19;;80;91;12;61;19;2
319;20150111;255;74;78;110;12;50;1;170;12;58;27;3;80;20;19;6;39;48;323;1;1;1;6;10206;10234;18;10168;3;65;22;75;1;;74;82;3;66;11;4
319;20150112;213;97;98;110;11;60;1;190;22;85;64;6;105;22;58;6;0;0;126;11;4;2;19;10142;10203;1;10087;24;50;19;75;7;;83;91;19;75;9;2
319;20150113;215;83;85;110;1;40;12;200;6;88;43;24;114;9;40;24;3;4;141;67;88;21;11;10050;10079;1;10030;8;58;7;75;3;;85;94;11;78;5;2
319;20150114;213;67;72;100;4;40;18;160;4;47;19;9;76;24;17;12;19;23;266;26;51;21;8;10083;10119;17;10042;24;50;8;80;15;;81;93;9;69;15;3
319;20150115;209;96;99;140;8;60;13;220;6;85;60;24;107;8;49;24;6;7;83;80;48;18;12;9968;10024;1;9938;14;59;12;75;6;;80;95;12;71;8;1
319;20150116;214;50;52;90;1;30;19;150;1;54;22;24;85;15;12;24;42;50;409;20;28;21;17;10055;10110;24;10014;1;59;22;75;1;;83;97;22;70;13;5
319;20150117;205;42;44;70;20;20;2;120;21;26;0;5;56;14;-19;6;73;87;508;4;3;2;19;10142;10159;11;10117;1;58;1;81;14;;83;96;1;63;14;6
319;20150118;195;38;42;70;8;10;22;110;8;25;1;23;41;14;2;24;0;0;88;161;122;17;11;10119;10133;1;10108;14;9;22;71;1;;92;100;22;79;1;1
319;20150119;255;1;13;20;8;10;1;40;23;12;-13;19;47;15;-19;24;26;31;325;27;3;1;2;10123;10131;9;10117;15;1;18;70;15;;96;100;19;83;14;4
319;20150120;174;15;16;20;3;10;1;40;13;11;-5;8;44;15;-14;24;38;45;343;0;0;0;1;10123;10131;10;10115;4;12;1;75;14;;91;98;1;74;14;4
319;20150121;95;23;26;30;5;20;1;50;9;0;-9;24;15;15;-27;24;15;17;287;0;0;0;1;10113;10139;23;10100;5;49;1;65;15;;84;94;1;76;13;3
319;20150122;45;37;38;50;9;20;22;80;9;-9;-20;8;0;24;-25;12;0;0;136;0;0;0;1;10193;10243;24;10140;1;27;10;58;1;;88;93;8;83;14;1
319;20150123;155;11;21;40;22;0;9;70;22;-9;-35;8;26;14;-62;12;73;84;563;0;0;0;1;10256;10270;9;10230;24;1;17;57;12;;93;100;20;78;12;6
319;20150124;270;31;52;80;13;20;22;130;14;24;-12;1;63;14;-18;24;46;53;464;48;80;34;5;10231;10294;23;10175;5;19;6;75;12;;87;98;8;71;12;5
319;20150125;226;37;38;60;24;30;1;90;23;37;3;1;61;14;-16;6;0;0;230;8;7;7;21;10292;10312;9;10257;24;58;6;67;17;;90;97;3;79;19;3
319;20150126;279;37;48;60;12;30;8;100;13;66;37;24;90;14;22;24;2;2;170;17;7;4;12;10220;10251;1;10194;12;16;5;75;17;;91;98;3;78;20;2
319;20150127;262;32;36;50;13;30;4;80;13;46;19;4;73;14;9;6;39;44;426;0;-1;-1;1;10243;10257;10;10208;24;56;21;70;12;;90;97;21;81;12;5
319;20150128;229;69;82;120;13;50;24;200;15;55;19;24;80;15;9;24;0;0;96;28;56;21;16;10056;10195;1;9977;14;30;13;82;21;;82;96;15;63;21;1
319;20150129;228;67;73;100;13;30;22;150;12;29;4;21;61;14;0;24;68;76;597;18;33;26;21;9841;9974;1;9740;20;34;21;75;1;;84;98;21;78;1;7
319;20150130;241;34;38;50;1;20;9;130;2;21;6;8;42;14;-2;12;26;29;368;9;9;5;20;9778;9790;23;9751;1;37;20;70;1;;90;96;8;82;1;4
319;20150131;235;34;37;50;11;20;16;80;13;19;-2;21;52;15;-13;24;57;63;513;0;-1;-1;5;9827;9868;23;9792;1;50;24;75;13;;90;97;21;77;14;6
330;20150101;202;104;105;150;23;70;4;200;22;40;26;6;55;24;17;6;15;19;199;8;5;5;24;10296;10341;4;10209;24;;;;;;81;91;24;74;17;2
330;20150102;268;122;138;160;3;110;6;230;3;77;53;1;102;7;45;6;46;59;335;20;16;9;2;10264;10319;21;10193;5;;;;;;75;98;6;61;12;5
330;20150103;267;44;71;110;22;10;16;170;7;52;28;17;70;1;22;18;0;0;98;56;46;13;10;10234;10309;1;10170;14;;;;;;86;97;14;70;1;1
330;20150104;290;58;68;110;1;40;16;130;1;54;29;24;74;12;8;24;46;58;336;0;-1;-1;9;10336;10359;20;10280;1;;;;;;80;94;23;69;1;4
330;20150105;200;56;58;70;4;50;2;100;3;37;19;10;49;4;12;12;5;6;95;0;0;0;1;10304;10352;1;10260;24;;;;;;90;94;1;87;18;1
330;20150106;206;43;68;100;20;40;3;130;20;32;-1;9;72;22;-6;12;0;0;146;13;7;6;18;10219;10253;1;10197;15;;;;;;92;99;8;84;22;2
330;20150107;208;74;83;130;23;50;1;180;18;52;38;21;74;12;28;6;44;55;308;25;33;17;23;10250;10272;10;10211;24;;;;;;87;95;7;78;12;4
330;20150108;232;82;94;120;1;60;12;180;5;69;46;1;82;8;39;6;0;0;43;69;147;39;11;10204;10255;21;10163;12;;;;;;94;99;11;87;22;1
330;20150109;228;125;128;170;8;80;1;240;7;90;62;1;112;21;53;6;0;0;118;39;104;51;17;10158;10247;1;10115;22;;;;;;92;99;18;82;13;2
330;20150110;255;139;156;180;10;140;2;270;10;86;58;24;110;11;49;24;7;9;144;17;27;23;13;10114;10158;22;10064;12;;;;;;80;97;3;59;19;2
330;20150111;270;149;154;200;6;110;16;260;7;68;55;7;83;22;47;6;25;31;285;0;0;0;1;10177;10207;17;10138;4;;;;;;72;77;20;68;1;4
330;20150112;217;124;126;160;13;100;3;220;10;85;74;7;98;15;66;12;0;0;128;63;63;15;23;10115;10176;1;10065;24;;;;;;87;99;22;76;1;2
330;20150113;221;96;102;130;1;50;14;200;23;78;52;24;94;2;44;24;4;5;87;164;309;61;7;10030;10054;1;10017;12;;;;;;92;99;5;77;19;1
330;20150114;218;92;107;160;24;70;17;200;24;50;32;9;66;24;26;12;28;34;269;88;30;8;9;10062;10102;18;10022;24;;;;;;80;92;8;66;4;3
330;20150115;205;128;134;170;5;100;10;250;9;78;62;1;102;8;54;6;0;0;80;88;78;15;16;9946;10005;1;9919;14;;;;;;85;95;10;69;20;1
330;20150116;227;64;81;120;1;30;18;180;1;56;43;18;80;14;35;12;41;49;380;25;26;14;17;10042;10099;24;9986;1;;;;;;83;96;19;72;14;5
330;20150117;223;66;80;120;18;50;7;200;18;44;31;20;65;12;21;12;61;73;430;6;5;2;20;10129;10144;10;10106;1;;;;;;77;89;20;67;13;5
330;20150118;200;45;50;80;2;10;20;110;2;27;17;24;34;11;4;24;0;0;94;113;46;8;14;10116;10128;23;10108;13;;;;;;95;99;17;86;3;1
330;20150119;163;13;22;40;20;0;13;60;21;16;-9;9;57;13;-35;12;57;68;458;0;0;0;1;10123;10130;9;10116;15;;;;;;96;100;17;80;15;5
330;20150120;165;42;43;60;18;20;2;80;24;16;5;8;38;13;-3;12;6;7;244;14;17;10;7;10121;10129;10;10114;4;;;;;;96;100;1;90;24;3
330;20150121;116;53;60;80;11;40;18;100;11;4;-12;23;19;13;-22;24;13;15;293;0;0;0;1;10121;10150;23;10106;4;;;;;;80;93;2;70;12;3
330;20150122;66;57;58;70;3;40;1;100;17;-8;-24;5;9;21;-37;24;0;0;149;0;0;0;1;10201;10246;24;10153;1;;;;;;83;91;5;76;14;2
330;20150123;155;37;53;110;24;20;8;150;24;-13;-42;8;27;12;-71;12;45;52;501;0;0;0;1;10253;10270;8;10211;24;;;;;;90;99;18;73;11;5
330;20150124;302;72;109;140;8;80;6;170;11;44;-1;1;69;12;-8;6;61;70;468;41;97;36;4;10219;10285;24;10163;6;;;;;;84;99;6;70;14;6
330;20150125;258;47;54;80;1;30;10;100;19;59;48;3;72;12;36;6;0;0;215;12;14;11;21;10280;10300;8;10246;24;;;;;;88;95;21;77;15;3
330;20150126;291;77;93;130;16;50;2;160;16;69;53;1;82;10;44;24;11;13;184;17;10;4;12;10207;10239;1;10183;12;;;;;;90;99;2;79;23;2
330;20150127;289;59;69;100;1;30;19;120;1;61;43;18;79;14;31;18;52;59;515;0;0;0;1;10231;10246;11;10193;24;;;;;;87;93;20;79;1;7
330;20150128;243;112;135;200;20;70;1;290;15;57;33;15;73;15;27;18;0;0;65;35;45;17;13;10030;10180;1;9950;14;;;;;;83;97;9;63;20;1
330;20150129;263;101;108;150;2;40;19;230;4;41;12;20;58;13;5;24;16;18;262;105;101;39;20;9819;9944;1;9725;21;;;;;;77;96;20;67;1;3
330;20150130;283;66;71;120;2;30;7;160;2;33;3;5;51;11;-9;12;30;33;352;34;30;18;5;9764;9775;11;9736;1;;;;;;83;97;5;71;11;4
330;20150131;253;39;45;80;1;20;17;110;2;32;11;22;60;13;-13;24;18;20;303;20;32;24;13;9817;9856;24;9776;1;;;;;;87;96;13;78;2;4
340;20150101;210;53;54;70;20;30;3;150;24;35;13;5;52;15;4;6;;;;;;;;10314;10355;5;10242;24;58;5;76;14;4;75;85;2;66;13;
340;20150102;248;52;59;90;5;30;22;160;5;61;18;22;90;9;-1;24;;;;;;;;10279;10331;22;10214;5;23;6;78;15;4;79;97;6;64;13;
340;20150103;225;19;28;50;10;10;14;90;9;30;2;20;48;24;-5;24;;;;;;;;10241;10322;1;10171;16;11;20;68;5;8;92;98;15;79;5;
340;20150104;264;23;25;40;12;10;21;60;12;26;-14;24;67;13;-39;24;;;;;;;;10343;10369;21;10286;1;37;23;75;12;2;90;98;20;73;14;
340;20150105;207;27;28;40;2;10;24;80;10;25;-26;1;42;18;-47;6;;;;;;;;10312;10359;1;10267;24;36;9;70;18;6;87;95;9;81;19;
340;20150106;209;24;29;40;11;10;1;90;19;17;-13;7;59;23;-20;12;;;;;;;;10227;10259;1;10204;13;2;4;70;23;7;92;98;4;85;10;
340;20150107;210;36;37;50;13;20;2;110;21;43;21;9;72;14;9;12;;;;;;;;10264;10285;10;10234;24;57;8;75;12;6;87;95;1;74;14;
340;20150108;227;47;55;60;4;40;16;120;4;67;47;1;91;13;42;18;;;;;;;;10217;10271;22;10154;13;29;8;68;5;7;92;97;10;85;24;
340;20150109;231;82;83;120;24;50;2;190;24;100;64;1;135;22;58;6;;;;;;;;10180;10259;2;10135;19;37;17;70;6;8;88;95;9;83;5;
340;20150110;252;87;94;130;11;60;21;210;14;96;46;23;132;1;36;24;;;;;;;;10134;10173;23;10084;13;59;11;81;17;5;77;89;12;57;17;
340;20150111;257;74;78;100;7;50;3;180;12;60;36;2;81;22;26;6;;;;;;;;10197;10228;18;10157;4;65;19;75;8;7;73;80;4;66;12;
340;20150112;220;77;77;90;12;50;1;160;12;84;62;6;107;23;60;6;;;;;;;;10138;10197;1;10087;24;56;5;75;8;8;83;93;5;76;11;
340;20150113;224;63;65;90;2;40;12;210;17;88;35;24;117;9;33;24;;;;;;;;10047;10076;1;10028;12;57;24;75;1;8;85;95;12;76;4;
340;20150114;218;56;60;80;13;40;17;180;5;47;23;5;72;24;19;6;;;;;;;;10080;10118;17;10045;1;65;9;75;3;7;80;91;9;71;14;
340;20150115;211;71;74;100;8;50;14;190;7;84;61;24;108;10;52;24;;;;;;;;9967;10027;1;9936;14;50;13;80;9;7;81;97;12;68;9;
340;20150116;218;36;38;60;1;10;23;110;1;54;5;24;80;15;-17;24;;;;;;;;10053;10106;24;10008;1;56;24;80;14;4;81;98;24;67;14;
340;20150117;212;28;30;50;12;10;1;100;20;22;-31;7;52;14;-66;12;;;;;;;;10140;10156;11;10113;1;5;4;80;14;3;83;98;1;60;14;
340;20150118;208;29;30;50;9;10;21;100;4;27;6;24;40;15;7;24;;;;;;;;10120;10134;1;10109;14;37;23;67;1;8;91;98;23;81;1;
340;20150119;59;7;10;20;11;0;2;30;9;10;-13;24;25;13;-19;24;;;;;;;;10123;10130;9;10118;14;7;6;57;14;8;96;99;6;91;13;
340;20150120;120;6;10;10;1;10;1;30;6;1;-21;20;27;14;-27;24;;;;;;;;10124;10132;10;10116;4;1;8;56;14;7;97;100;11;91;14;
340;20150121;86;18;20;30;11;10;1;50;11;-10;-50;24;12;14;-61;24;;;;;;;;10118;10143;24;10106;5;44;1;66;13;6;85;94;1;74;13;
340;20150122;46;29;31;50;8;10;21;70;7;-16;-51;4;0;24;-62;6;;;;;;;;10194;10244;24;10145;1;27;8;56;19;7;88;93;1;82;19;
340;20150123;133;9;19;40;24;0;8;90;24;-28;-68;9;0;1;-80;12;;;;;;;;10257;10274;9;10228;24;1;7;50;1;6;95;98;7;90;24;
340;20150124;266;24;39;60;13;10;23;120;13;23;-15;24;67;13;-42;24;;;;;;;;10226;10290;24;10173;5;18;4;72;14;4;86;98;7;71;14;
340;20150125;227;25;26;40;14;10;1;70;21;33;-22;1;59;14;-46;6;;;;;;;;10289;10308;9;10253;24;46;5;65;20;8;92;98;3;83;20;
340;20150126;271;33;42;60;12;20;24;120;16;62;30;24;86;15;13;24;;;;;;;;10214;10249;1;10188;12;6;5;75;16;7;90;100;6;74;16;
340;20150127;267;32;35;50;7;20;18;80;13;44;9;3;73;14;-10;24;;;;;;;;10238;10250;10;10205;24;50;3;70;15;5;90;97;19;81;15;
340;20150128;236;60;69;100;15;40;1;200;14;55;30;23;76;15;21;24;;;;;;;;10049;10191;1;9959;15;39;9;80;17;7;82;92;7;65;20;
340;20150129;226;52;55;70;13;30;22;140;21;29;3;21;58;13;1;24;;;;;;;;9835;9965;1;9731;20;20;22;75;2;5;83;98;22;76;1;
340;20150130;242;26;33;50;1;10;5;100;1;16;-6;8;31;16;-26;12;;;;;;;;9773;9785;24;9746;1;;;;;;93;98;4;84;17;
340;20150131;232;29;31;50;6;20;17;80;6;20;-4;22;55;14;-15;24;;;;;;;;9824;9866;24;9787;1;;;;;;92;98;21;78;14;
344;20150101;202;72;73;100;21;50;1;180;24;37;20;4;54;24;11;6;20;26;210;5;1;1;24;10299;10343;1;10214;24;57;3;70;17;6;81;88;3;75;17;3
344;20150102;257;72;82;110;1;50;23;180;1;74;50;1;111;7;46;6;42;53;330;30;17;4;1;10263;10320;21;10191;5;50;5;73;8;5;75;96;5;61;11;4
344;20150103;233;30;40;70;7;10;16;120;7;45;27;17;63;2;18;24;0;0;69;58;32;7;10;10234;10309;1;10171;16;46;17;75;23;8;88;98;18;71;1;1
344;20150104;270;27;33;50;13;20;8;80;3;33;2;21;75;13;-21;6;41;52;320;4;4;3;10;10335;10359;20;10277;1;57;24;75;1;2;85;96;23;75;14;4
344;20150105;195;37;38;50;3;30;12;80;5;32;14;10;42;20;7;6;0;0;103;0;0;0;1;10306;10351;1;10261;24;31;10;64;20;8;90;95;1;87;6;1
344;20150106;200;33;44;60;19;30;3;100;18;30;2;9;71;22;-3;12;2;3;185;13;12;7;19;10220;10253;1;10198;13;21;18;70;21;8;91;98;20;85;9;2
344;20150107;204;53;55;80;20;30;1;140;24;44;8;6;73;13;-8;6;43;54;336;16;15;8;23;10252;10273;9;10215;24;34;23;75;11;5;88;96;6;77;13;4
344;20150108;227;59;67;90;3;40;13;150;4;69;43;1;83;10;40;6;0;0;39;75;187;54;12;10205;10254;21;10163;13;33;9;70;17;6;92;98;11;88;20;1
344;20150109;232;109;112;150;21;70;1;250;21;98;64;1;125;21;60;6;0;0;109;40;102;54;17;10159;10243;1;10115;20;27;17;73;14;8;88;96;17;70;14;2
344;20150110;251;108;118;160;9;80;14;270;13;92;50;24;123;12;41;24;5;6;128;14;23;21;13;10115;10158;23;10064;12;43;12;73;21;6;78;94;3;59;17;2
344;20150111;264;91;94;120;10;70;1;190;8;66;51;1;84;23;41;6;15;18;262;0;-1;-1;19;10178;10206;17;10139;4;62;20;70;7;7;71;76;20;68;1;3
344;20150112;217;100;101;120;10;80;4;220;13;86;72;7;98;13;70;12;0;0;117;65;59;12;23;10117;10178;1;10069;24;31;18;71;13;8;87;96;18;74;1;2
344;20150113;217;85;87;120;5;60;21;180;5;84;50;23;101;4;46;24;0;0;101;133;124;18;9;10032;10060;1;10018;12;35;7;75;17;7;87;95;1;72;19;1
344;20150114;216;70;78;100;5;60;17;180;5;48;36;8;63;14;30;18;24;29;253;17;12;5;9;10065;10104;18;10032;1;69;21;80;15;6;79;86;8;66;15;3
344;20150115;204;97;100;120;7;80;12;220;7;81;56;1;105;8;52;6;0;0;79;85;82;15;17;9951;10015;1;9924;14;58;2;75;8;7;81;89;2;70;23;1
344;20150116;215;54;59;120;1;20;20;180;1;52;20;24;75;13;-1;24;45;54;393;25;46;21;18;10043;10099;24;9989;1;56;17;72;1;4;82;93;17;73;1;5
344;20150117;210;47;50;80;19;20;2;130;19;29;-15;7;58;12;-34;12;65;78;468;4;1;1;19;10130;10145;11;10107;1;60;20;80;14;3;79;88;5;66;14;6
344;20150118;198;33;37;60;1;0;23;120;1;25;15;24;35;11;8;24;0;0;81;80;29;8;15;10117;10127;23;10108;14;17;23;63;3;8;92;97;21;84;2;1
344;20150119;179;2;13;30;20;0;10;70;20;10;-2;10;24;15;-13;12;10;12;222;3;1;1;24;10123;10130;10;10116;15;0;8;47;1;8;99;100;13;97;1;2
344;20150120;166;22;23;30;10;10;2;70;11;18;8;23;33;14;0;24;3;4;225;0;0;0;1;10122;10130;10;10115;4;12;1;56;6;7;91;98;1;84;14;3
344;20150121;102;27;32;40;2;20;17;70;14;1;-22;22;15;1;-41;24;11;13;263;0;0;0;1;10123;10151;24;10109;4;50;1;62;4;6;79;88;1;73;14;3
344;20150122;47;35;36;60;6;10;24;90;8;-11;-34;24;8;21;-53;24;0;0;153;0;0;0;1;10200;10247;24;10153;1;32;4;58;21;7;84;90;4;78;16;2
344;20150123;171;19;28;70;23;10;2;120;23;-24;-52;7;-3;24;-76;12;35;41;344;0;0;0;1;10255;10271;9;10215;24;5;20;57;1;4;91;98;20;87;1;3
344;20150124;268;30;56;90;2;20;23;140;1;28;-5;2;69;13;-15;24;51;59;449;48;84;39;4;10218;10283;24;10163;5;19;4;70;13;4;85;96;8;69;13;5
344;20150125;234;33;35;50;19;20;4;80;21;46;0;4;70;14;-20;6;0;0;198;7;1;1;17;10280;10299;8;10243;24;58;3;65;14;7;89;95;4;79;14;2
